id;texto
4.3.1.11.1;Define  objetivamente  as  situações  que  ensejam  a  aplicação  de  sanções  administrativas  à  contratada  no caso  de  descumprimento  contratual,  estabelecendo  critérios  de  acordo  com  a  necessidade  e  as  características  do objeto.
4.3.1.11.2;"As  sanções  administrativas  previstas  em  lei  a  serem  inseridas  no  contrato  para  sanar  situações  de descumprimento total ou parcial do contrato são: a)  multa; b)  suspensão temporária de participação em licitação e contratação com a CAIXA pelo prazo de até 2 anos quando utilizada as modalidades Licitação Caixa, Dispensa e Inexigibilidade."
4.3.1.11.2.1;A sanção prevista na alínea b pode ser aplicada juntamente com a sanção de multa.
4.3.1.11.3;As  penalidades  devem  ser  estabelecidas  de  forma  objetiva  e  compatível  com  a  gravidade  do descumprimento contratual, vedada sanção desproporcional ao ato praticado e descrições genéricas.
4.3.1.11.4;Os percentuais e a base de cálculo das multas devem ser estabelecidos com razoabilidade, de forma que os  valores  cobrados  pelo  descumprimento  de  obrigações  contratuais  desestimulem  a  inadimplência  por  parte  da contratada, sem possuir caráter confiscatório.
4.3.1.11.5;As  penalidades  podem  ser  aplicadas  tanto  aos  atos  dolosos  como  aos  culposos  quando  a  imprudência, negligência ou imperícia prejudica a execução do contrato, ainda que não tenha prejuízos à CAIXA.
4.3.1.11.6;"A seguir constam sugestões de texto de multa, meramente exemplificativas: a) Contratos por escopo: ▪ Atraso na execução do objeto – Pelo atraso na entrega do bem ou execução do serviço a Contratada sujeitar -se-á a  multa  de  xx  %  (....  por  cento)  ao  dia  sobre  o  valor  do  bem/serviço  objeto  da  ocorrência,  limitada  a  xx  dias  de atraso. Após o xº dia de atraso, a Contratada sujeita -se às demais sanções cabíveis e rescisão contratual; ▪ Descumprimento contratual - Pelo descumprimento das cláusulas xxx ou itens xxx do TR a Contratada sujeitar -se- á a multa de xx % (.... por cento) sobre o valor do objeto da ocorrência, limitada a 10% do valor do contrato. b) Contratos por serviços contínuos: ▪ Atraso na execução do objeto - Pelo atraso na execução do serviço, a Contratada sujeitar-se-á à multa de xx % (.... por  cento)  ao  dia  sobre  a  fatura  do  mês  da  ocorrência,  limitada  a  xx  dias  de  atraso.  Após  o  xº  dia  de  atraso,  a contratada sujeita-se às demais sanções cabíveis e rescisão contratual;"
33;/ 47 ▪ Descumprimento contratual - Pelo descumprimento das cláusulas xxx ou itens xxx do TR, a Contratada sujeitar -se- á  à  multa  de  xx  %  (....  por  cento)  sobre  o  valor  da  parcela  do  objeto  inadimplida  referente  à  fatura  do  mês  da ocorrência, limitada a 10% do valor do contrato.
4.3.1.11.7;No caso de SRP, também deve ser definido o percentual de multa sobre o valor do fornecimento/serviço sem atendimento em caso de não atendimento à convocação para assinatura do contrato.
4.3.1.11.8;Define  as  condutas  que  podem  dar  causa  à  rescisão  unilateral  do  contrato  por  descumprimento  de cláusulas, especificações, projetos ou prazos, assegurada prévia defesa da contratada. 4.3.1.12 PARECERES EXIGIDOS
4.3.1.12.1;"Apresenta os pareceres relacionados a seguir, a depender do tipo de objeto a ser contratado, anexando - os à solicitação de contratação no SICLG: a)  GEADS -  Nas aquisições de equipamento de uso, que não constem no Caderno de Diretrizes de Equipamento de Uso (CDE) do [MN, AD143], cuja gestão é de responsabilidade da GEASD/CESUP, deve ser solicitado parecer prévio  à  GEADS  acerca  da  necessidade  de  contratação  dos  suprimentos.  O  objetivo  é  evitar  aquisições desnecessárias, assegurando a racionalidade e economicidade da contratação.  Deve ser informado que se trata de  aquisição  de  novo  equipamento,  ainda  não  existente  na  CAIXA  ou  na  região  ou  se  é  substituição  de equipamento em uso; b)  GETEM – Para as contratações de serviços contínuos de caráter acessório na CAIXA que não constem do Anexo II do [MN, AD244]. c)  GELOG – nas situações abaixo relacionadas: ▪ Nos  contratos  de  prestação  de  serviço  em  que  a  contratada  exerça  suas  atividades  em  ambiente  CAIXA, solicitar  parecer  acerca  da  viabilidade  da  disponibilização  do  espaço  físico  e  dos  custos  envolvidos,  exceto para os casos de treinamento em ambientes da CAIXA (Universidade CAIXA e Salas de Treinamento). ▪ Nas  contratações  que  necessitem  de  adequação  de  infraestrutura  para  a  instalação  de  itens/soluções adquiridas, solicitar parecer acerca da viabilidade de atendimento  e os custos envolvidos. d)  GECOT – nas contratações no âmbito de autorização do Comitê de Contratações e Sustentabilidade; e Conselho Diretor, avalia previamente os aspectos formais da solicitação para contratação, restringindo -se às informações necessárias para autorização pelos referidos Comitês Estatutários. e)  GEORC – nas solicitações de contratações acima de R$ 3.000.000,00 (três milhões de reais) apresenta Ateste de Reserva Orçamentária, conforme disposto no [MN, CR117, 3.8]. ▪ No  caso  de  licitação,  pode  ser  apresentado  em  momento  posterior,  junto  a  dotação  orçamentária,  conforme item [MN, 4.3.1.7.6]. ▪ No caso de locação o valor de referência corresponde ao valor anual. ▪ Não se aplica à licitação para ARP, credenciamento, evento extraorçamentário e contratações efetuadas com recursos do FAR. f)  GEAUS  –  Para  as  contratações  de  prestação  de  serviços  que  necessitem  de  fornecimento  e  utilização  de equipamentos de TI (estação de trabalho/notebook) e software de propriedade da CAIXA, para uso pela empresa contratada, solicitar parecer acerca da viabilidade de atendimento e custos envolvidos;"
4.3.1.12.2;Não há necessidade de solicitação de parecer GELOG para os serviços dispostos no  [MN, AD014], [MN, AD035] e [MN, AD255].
4.3.1.12.3;"Nos  casos  de  demandas  instruídas  mediante  Proposição,  observa  e  solicita  os  Pareceres  Sínteses, conforme disposto no [MN, OR134], a depender da alçada correspondente no [MN, AL080] ao: a)  Comitê de Contratações e Sustentabilidade; b)  Conselho Diretor."
4.3.1.12.3.1;Cabe ao proponente da matéria identificar  a necessidade de emissão de Pareceres Síntese por outras áreas, devendo apresentá-los no momento da pauta da Proposição.
4.3.1.12.3.2;A DELOS e/ou SUCOT são dispensadas da emissão de Parecer Síntese, uma vez que a GECOT já emite parecer técnico relativo aos aspectos de conformidade da contratação objeto da Proposição.
4.3.1.12.3.3;Nos  casos  de  pareceres  solicitados  via  SIATD,  o  gestor  fica  dispensado  de  anexar  o  documento  à solicitação de contratação no SICLG. 4.3.1.13 OUTRAS INFORMAÇÕES
4.3.1.13.1;Indica os empregados que irão compor a equipe de apoio para auxílio técnico, no caso de licitação.
34;/ 47
4.3.1.13.2;Inclui demais informações consideradas importantes para a complementação da demanda.
4.3.1.13.3;No contrato, a cláusula padrão para resolução de conflitos indica o foro da Justiça Federal competente.
4.3.1.13.3.1;Caso observe necessidade, considerando as particularidades do caso concreto, o gestor pode solicitar alteração  da  cláusula  para  prever  a  resolução  de  disputas  via  arbitragem,  indicando  a  câmara  de  arbitragem  que deverá constar da cláusula.
4.3.1.13.4;"Apresenta  maiores  informações  de  acordo  com  características  da  demanda,  listadas  abaixo,  conforme detalhamento para cada item: a)  Bens e serviços de Tecnologia da Informação; b)  Eventos de Treinamento e Desenvolvimento; c)  Contratação de remanescente; d)  Serviços de Consultoria; e)  Obras e serviços de engenharia; f)  Serviços de transporte de pessoas e pequenos volumes; g)  Critérios de julgamento que exijam proposta técnica; 4.3.1.13.5 INFORMAÇÕES ESPECÍFICAS - BENS E SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO"
4.3.1.13.5.1;"No  caso  de  contratação  para  aquisição  ou  locação  de  hardware  e/ou  software,  bem  como  nas contratações de serviços de TI, observa os procedimentos do [MN,  TE165] e informa: ▪ nome do produto, quando for o caso; ▪ nome do fabricante, quando for o caso; ▪ finalidade do “software”; ▪ existência ou não de similar e, se afirmativo, razão da escolha; ▪ existência ou não do produto em uso na CAIXA; ▪ alternativa à aquisição do produto, se for o caso; ▪ existência ou não de software livre ou público, e ▪ se  a  contratação  se  encontra  em  harmonia  com  o  PDTI,  PDSI  e  sua  contribuição  para  a  execução  do  Plano Estratégico do conglomerado CAIXA."
4.3.1.13.5.2;Nos casos de contratação de prestação de serviços que ocorram por meio digital, em nuvem, submete a demanda à SUART a fim de avaliar a aplicabilidade do [MN,  TE227] e, se for o caso, garantir sua aplicação.
4.3.1.13.5.3;É  vedado  fazer  referências,  no  Termo  de  Referência  ou  no  contrato,  a  regras  externas  de  fabricantes, fornecedores  ou  prestadores  de  serviços,  que  possam  acarretar  a  alteração  unilateral  do  contrato  por  parte  da contratada.
4.3.1.13.5.4;Deve  compatibilizar  os  prazos  e  os  níveis  de  serviços  constantes  das  cláusulas  contratuais  com  as condições oferecidas pelos fabricantes dos produtos, inclusive nos casos de contratação de revendedores.
4.3.1.13.5.5;"É vedada a inclusão, no Termo de Referência ou no contrato, de cláusulas que permitam a: a)  contratação  conjunta  de  serviços  de  suporte  técnico  e  de  atualização  de  versões  quando  não  houver  a necessidade de ambos; b)  cobrança retroativa de valores referentes a serviços de suporte técnico e de atualização de versões relativos ao período em que a empresa tenha ficado sem cobertura contratual; c)  cobrança de valores para o restabelecimento de serviços agregados; e d)  cobrança de valores relativos a serviço de correção de erros, inclusive retroativos."
4.3.1.13.5.5.1;A  ocorrência  da  situação  indicada  na  alínea  a,  do  item  [MN,  4.3.1.13.5.5],  deve  ser  justificada  pelo gestor demandante.
4.3.1.13.5.6;Deve  ser  exigida  das  empresas  licitantes  declaração  que  ateste  a  não  ocorrência  do  registro  de oportunidade, de modo a garantir o princípio constitucional da isonomia e a seleção da proposta mais vantajosa.
4.3.1.13.5.6.1;A declaração deverá ser apresentada na proposta comercial para participação na licitação.
4.3.1.13.5.7;É vedado aceitar carta de exclusividade emitida pelos próprios fabricantes, fornecedores ou prestadores de  serviços,  para  aquisição  de  bens  e  serviços  de  TI  que  só  possam  ser  fornecidos  por  produtor,  empresa  ou representante comercial exclusivo.
35;/ 47
4.3.1.13.5.8;Para  a  comprovação  de  exclusividade,  exigir  atestado  fornecido  por  órgão  de  registro  do  comércio  do local em que se realiza a licitação ou a obra ou o serviço, por sindicato, federação ou confederação patronal, ou por entidades imparciais equivalentes.
4.3.1.13.5.9;"Para  a  aquisição  de  licenças  de  programas  de  computador  e  de  serviços  agregados,  atender  as disposições a seguir, estabelecendo no Termo de Referência: a)  adquirir a quantidade de licenças e de serviços estritamente compatível com a necessidade da CAIXA; b)  demandar  a  quantidade  de  licenças  e  de  serviços  de  forma  gradual,  seguindo  um  cronograma  de  execução previamente  estabelecido,  e  informar  que  os  pagamentos  serão  efetuados  apenas  sobre  as  quantidades demandadas, fornecidas e efetivamente implantadas que se rão utilizadas; c)  não  realizar  o  pagamento  antecipado  de  licenças  e  de  serviços  que  ainda  não  tiverem  sido  fornecidos  e efetivamente implantados; e d)  vincular o pagamento dos serviços agregados às licenças que forem efetivamente utilizadas, principalmente em projetos considerados de alto risco ou de longo prazo, nos quais a quantidade demandada deve ser atrelada à evolução do projeto e devidamente documentada em estudos técnicos preliminares à contratação."
